date,method,comparison,cash_cost_yuan,contract_cost_yuan,emergency_cost_yuan,contract_kwh,base_contract_kwh,risk_reserve_kwh,expected_emergency_cost_yuan,emergency_kwh,emergency_slots,emergency_events,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,runtime_seconds,max_balance_residual_kwh,simultaneous_flow_slots,sigma_factor,achieved_daily_sigma_ratio
2025-02-08,mpc,error_scaled_frozen_contract_and_soc,24578.05074034196,22024.09795129196,2553.9527890500003,41292.83964174117,38070.79812507451,3222.041516666666,1927.9955428724606,465.3772428571429,24,10,2820.585959275154,3637.5524523377208,19785.583259815692,16062.667503496918,10800.0,10759.616596615322,1200.0,10800.0,0.9450196999969194,1.1368683772161603e-13,0,1.0,1.0
2025-02-09,greedy,error_scaled_frozen_contract_and_soc,54660.206416058216,54660.206416058216,0.0,86989.37612125189,83759.9018950614,3229.4742261904767,1884.7776228023413,0.0,0,0,2963.227087830694,0.0,23530.174035550153,19059.44096879563,10800.0,10800.0,1591.592796957672,10800.0,0.00025100000493694097,2.2737367544323206e-13,0,1.0,1.0
2025-02-09,mpc,error_scaled_frozen_contract_and_soc,58284.43507534393,54660.206416058216,3624.2286592857126,86989.37612125189,83759.9018950614,3229.4742261904767,1884.7776228023413,775.5319428571428,31,13,3606.0297020310268,226.9332833333333,23123.40782611173,18746.878714033723,10800.0,10781.201805685301,1258.2416574038975,10800.0,1.0543741000001319,2.2737367544323206e-13,0,1.0,1.0
2025-02-10,greedy,error_scaled_frozen_contract_and_soc,55464.29518743896,55464.29518743896,0.0,88081.68848907827,84862.71942717349,3218.969061904762,1904.2355526711904,0.0,0,0,9312.287896325684,608.48170875955,20180.427898208916,16346.146597549217,10800.0,10800.0,1542.4412116402086,10800.0,0.0004174000059720129,2.2737367544323206e-13,0,1.0,1.0
2025-02-10,mpc,error_scaled_frozen_contract_and_soc,56485.16581317586,55464.29518743896,1020.8706257369049,88081.68848907827,84862.71942717349,3218.969061904762,1904.2355526711904,207.10610476190485,15,9,7679.233612449103,1948.9886904761897,23104.433002749804,18770.49829516826,10800.0,10737.880485621205,1504.8683763123686,10800.0,0.9582528000028105,2.2737367544323206e-13,0,1.0,1.0
2025-02-11,greedy,error_scaled_frozen_contract_and_soc,54034.25592924765,54034.25592924765,0.0,86206.0136975367,83063.51654991765,3142.4971476190467,1917.0786876211912,0.0,0,0,6602.153381746028,243.4577000000004,21788.44990767025,17648.644425212908,10800.0,10800.0,1356.5238276984128,10800.0,0.00026610000350046903,2.2737367544323206e-13,0,1.0,1.0
2025-02-11,mpc,error_scaled_frozen_contract_and_soc,55961.99565356075,54034.25592924765,1927.739724313096,86206.0136975367,83063.51654991765,3142.4971476190467,1917.0786876211912,318.44559523809545,20,8,6320.522438572983,658.86422021147,22776.3909068223,18451.915406165288,10800.0,10796.623587067532,1513.2052940917893,10800.0,1.1036718000104884,2.2737367544323206e-13,0,1.0,1.0
2025-02-12,greedy,error_scaled_frozen_contract_and_soc,53691.68372683104,53691.68372683104,0.0,85684.89044096171,82621.07465048552,3063.8157904761892,1921.1290865783344,0.0,0,0,6046.754229071128,286.69380000000046,21498.454097669735,17413.747819112486,10800.0,10800.0,1521.0174924338596,10800.0,0.0005489000031957403,2.2737367544323206e-13,0,1.0,1.0
2025-02-12,mpc,error_scaled_frozen_contract_and_soc,55669.53610261914,53691.68372683104,1977.8523757880942,85684.89044096171,82621.07465048552,3063.8157904761892,1921.1290865783344,384.8066738095233,20,11,5709.589677217934,810.6629499999995,22649.877594761027,18367.169240541058,10800.0,10776.924012461526,1360.6887888781007,10800.0,1.0063369999988936,2.2737367544323206e-13,0,1.0,1.0
2025-02-13,greedy,error_scaled_frozen_contract_and_soc,53405.28797412094,53405.28797412094,0.0,85149.40167694942,82122.20548885418,3027.1961880952376,1902.33345955,0.0,0,0,9422.541032593159,732.2808000000005,19290.004356261023,15624.903528571425,10800.0,10800.0,1450.538060317462,10800.0,0.0006880000000819564,2.2737367544323206e-13,0,1.0,1.0
2025-02-13,mpc,error_scaled_frozen_contract_and_soc,55344.34510490786,53405.28797412094,1939.0571307869054,85149.40167694942,82122.20548885418,3027.1961880952376,1902.33345955,395.49180476190463,23,15,7444.24698756802,2539.8987485989223,22269.838484619497,18038.56975574178,10800.0,10799.999352000017,1544.518748107235,10800.0,1.0165376999939326,2.2737367544323206e-13,0,1.0,1.0
2025-02-14,greedy,error_scaled_frozen_contract_and_soc,21094.6732169097,21094.6732169097,0.0,39440.317311574545,36480.13164252693,2960.185669047619,1904.574072742143,0.0,0,0,1903.6360482069335,3866.852154912729,20358.038377832716,16490.0110860445,10800.0,10800.0,1578.9089735449734,10800.0,0.0003397000109544024,1.1368683772161603e-13,0,1.0,1.0
2025-02-14,mpc,error_scaled_frozen_contract_and_soc,23622.193454864366,21094.6732169097,2527.5202379546663,39440.317311574545,36480.13164252693,2960.185669047619,1904.574072742143,581.8333457161742,31,11,2368.361576808593,4031.17372143476,20171.672073185215,16350.858530804515,10800.0,10786.884276083907,1213.9359259259272,10800.0,0.9838295999943512,1.1368683772161603e-13,0,1.0,1.0
2025-02-15,greedy,error_scaled_frozen_contract_and_soc,20797.044105836343,20797.044105836343,0.0,39009.201721925914,36116.33101002115,2892.8707119047613,1924.7724883647222,0.0,0,0,1383.864445884778,4467.996438591663,20406.57756552356,16529.327828074085,10800.0,10800.0,1519.475883597886,10800.0,0.00043309999455232173,1.1368683772161603e-13,0,1.0,1.0
2025-02-15,mpc,error_scaled_frozen_contract_and_soc,24106.02410722756,20797.044105836343,3308.9800013912204,39009.201721925914,36116.33101002115,2892.8707119047613,1924.7724883647222,727.312067642282,33,15,2085.8549616214436,4625.289041324656,20170.462454196757,16425.183767574657,10800.0,10703.212022583028,1279.6396137566142,10800.0,1.0782004999928176,1.1368683772161603e-13,0,1.0,1.0
2025-02-16,greedy,error_scaled_frozen_contract_and_soc,51484.18881753374,51448.755795033736,35.43302249999984,82588.53140361824,79633.27096076109,2955.2604428571426,1862.7539320865872,7.7883333333332985,1,1,2893.6123539094738,0.0,22764.885700221646,18439.557417179538,10800.0,10800.0,1426.4742595238117,10800.0,0.0003892999957315624,1.1368683772161603e-13,0,1.0,1.0
2025-02-16,mpc,error_scaled_frozen_contract_and_soc,56882.49499114445,51448.755795033736,5433.739196110715,82588.53140361824,79633.27096076109,2955.2604428571426,1862.7539320865872,1137.2166261904767,43,16,3706.529275917278,434.4556499999991,22221.15811630908,18013.774112417632,10800.0,10783.737735325245,1400.4916804544432,10800.0,0.980658600004972,2.2737367544323206e-13,0,1.0,1.0
2025-02-17,greedy,error_scaled_frozen_contract_and_soc,50939.238507430644,50939.238507430644,0.0,82044.32370015288,79007.76059062907,3036.5631095238095,1867.1100018572224,0.0,0,0,6177.786804791303,794.4811999999995,20464.17120365746,16575.97867496255,10800.0,10800.0,1380.3209885978856,10800.0,0.00037059999885968864,1.1368683772161603e-13,0,1.0,1.0
2025-02-17,mpc,error_scaled_frozen_contract_and_soc,52689.89268061159,50939.238507430644,1750.6541731809539,82044.32370015288,79007.76059062907,3036.5631095238095,1867.1100018572224,341.3443523809527,22,12,5564.78978449367,1462.2781397145097,22143.14166757392,17968.40470591493,10800.0,10763.933383133271,1450.221013960099,10800.0,1.1436032000056002,2.2737367544323206e-13,0,1.0,1.0
2025-02-18,greedy,error_scaled_frozen_contract_and_soc,50784.03840280216,50772.92245780215,11.115945000000234,81618.85518557957,78620.893414151,2997.961771428571,1865.5898369858733,2.443333333333385,1,1,5229.324168283361,275.24125000000015,21186.027985769528,17160.682668473317,10800.0,10800.0,1534.4548518518523,10800.0,0.0003341999981785193,1.1368683772161603e-13,0,1.0,1.0
2025-02-18,mpc,error_scaled_frozen_contract_and_soc,52633.111598286676,50772.92245780215,1860.1891404845242,81618.85518557957,78620.893414151,2997.961771428571,1865.5898369858733,407.8849499999999,21,13,4722.298504431917,972.9076499999992,22323.534882954307,18083.388685139984,10800.0,10798.527300058899,1218.9762196112795,10800.0,0.976336599997012,2.2737367544323206e-13,0,1.0,1.0
2025-02-19,greedy,error_scaled_frozen_contract_and_soc,50452.03140896071,50289.99903291905,162.0323760416663,81004.34179618696,78103.91902475839,2900.4227714285707,1846.0541753888897,36.99791666666658,1,1,3636.120367136983,135.93235000000004,23105.05059149114,18715.090979107823,10800.0,10800.0,1400.6443068783087,10800.0,0.00041849999979604036,1.1368683772161603e-13,0,1.0,1.0
2025-02-19,mpc,error_scaled_frozen_contract_and_soc,54157.006386459514,50289.99903291905,3867.007353540473,81004.34179618696,78103.91902475839,2900.4227714285707,1846.0541753888897,886.4500928571422,37,19,4811.658778883865,97.66157619047561,22191.151858315687,18089.007707679255,10800.0,10673.13921950717,1277.4234881179636,10800.0,1.0343806000018958,2.2737367544323206e-13,0,1.0,1.0
2025-02-20,greedy,error_scaled_frozen_contract_and_soc,49987.551149914274,49846.34081753332,141.2103323809516,80516.42670686444,77613.79361162634,2902.6330952380945,1863.1133610731354,30.147380952380786,1,1,5059.803174191655,391.8144833333332,21588.540510307954,17486.71781334945,10800.0,10800.0,1589.5523964021181,10800.0,0.00029740000900346786,2.2737367544323206e-13,0,1.0,1.0
