variant,date,decision_hour,risk_mode,horizon_slots,simultaneous_flow_slots,simultaneous_flow_max_kwh,max_eq_residual_kwh,solver_status
q4_3_variable_unclustered,2025-04-22,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-04-22,18,unclustered,36,0,0.0,1.2050804798491299e-11,optimal
q4_3_variable_unclustered,2025-04-23,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-04-23,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-04-23,12,unclustered,72,0,0.0,3.410605131648481e-12,optimal
q4_3_variable_unclustered,2025-04-23,18,unclustered,36,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-04-24,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-04-24,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-04-24,12,unclustered,72,0,0.0,1.0459189070388675e-11,optimal
q4_3_variable_unclustered,2025-04-24,18,unclustered,36,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-04-25,0,unclustered,144,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-04-25,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-04-25,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-04-25,18,unclustered,36,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-04-26,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-04-26,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-04-26,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-04-26,18,unclustered,36,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-04-27,0,unclustered,144,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-04-27,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-04-27,12,unclustered,72,0,0.0,9.094947017729282e-12,optimal
q4_3_variable_unclustered,2025-04-27,18,unclustered,36,0,0.0,2.2737367544323206e-12,optimal
q4_3_variable_unclustered,2025-04-28,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-04-28,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-04-28,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-04-28,18,unclustered,36,0,0.0,8.640199666842818e-12,optimal
q4_3_variable_unclustered,2025-04-29,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-04-29,6,unclustered,108,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-04-29,12,unclustered,72,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-04-29,18,unclustered,36,0,0.0,1.6143530956469476e-11,optimal
q4_3_variable_unclustered,2025-04-30,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-04-30,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-04-30,12,unclustered,72,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-04-30,18,unclustered,36,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-01,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-01,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-01,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-01,18,unclustered,36,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-02,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-02,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-02,12,unclustered,72,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-05-02,18,unclustered,36,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-03,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-03,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-03,12,unclustered,72,0,0.0,1.3642420526593924e-12,optimal
q4_3_variable_unclustered,2025-05-03,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-04,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-04,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-04,12,unclustered,72,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-04,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-05,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-05,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-05,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-05,18,unclustered,36,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-06,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-06,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-06,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-06,18,unclustered,36,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-07,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-07,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-07,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-07,18,unclustered,36,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-08,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-08,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-08,12,unclustered,72,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-08,18,unclustered,36,0,0.0,5.9117155615240335e-12,optimal
q4_3_variable_unclustered,2025-05-09,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-09,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-09,12,unclustered,72,0,0.0,1.5916157281026244e-12,optimal
q4_3_variable_unclustered,2025-05-09,18,unclustered,36,0,0.0,2.7284841053187847e-12,optimal
q4_3_variable_unclustered,2025-05-10,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-10,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-10,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-10,18,unclustered,36,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-11,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-11,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-11,12,unclustered,72,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-11,18,unclustered,36,0,0.0,3.865352482534945e-12,optimal
q4_3_variable_unclustered,2025-05-12,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-12,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-12,12,unclustered,72,0,0.0,3.637978807091713e-12,optimal
q4_3_variable_unclustered,2025-05-12,18,unclustered,36,0,0.0,5.4569682106375694e-12,optimal
q4_3_variable_unclustered,2025-05-13,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-13,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-13,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-13,18,unclustered,36,0,0.0,3.183231456205249e-12,optimal
q4_3_variable_unclustered,2025-05-14,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-14,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-14,12,unclustered,72,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-05-14,18,unclustered,36,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-15,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-15,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-15,12,unclustered,72,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-15,18,unclustered,36,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-16,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-16,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-16,12,unclustered,72,0,0.0,2.2737367544323206e-12,optimal
q4_3_variable_unclustered,2025-05-16,18,unclustered,36,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-17,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-17,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-17,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-17,18,unclustered,36,0,0.0,3.183231456205249e-12,optimal
q4_3_variable_unclustered,2025-05-18,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-18,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-18,12,unclustered,72,0,0.0,7.503331289626658e-12,optimal
q4_3_variable_unclustered,2025-05-18,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-19,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-19,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-19,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-19,18,unclustered,36,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-20,0,unclustered,144,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-05-20,6,unclustered,108,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-05-20,12,unclustered,72,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-05-20,18,unclustered,36,0,0.0,1.3642420526593924e-12,optimal
q4_3_variable_unclustered,2025-05-21,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-21,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-21,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-21,18,unclustered,36,0,0.0,6.139089236967266e-12,optimal
q4_3_variable_unclustered,2025-05-22,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-22,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-22,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-22,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-23,0,unclustered,144,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-05-23,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-23,12,unclustered,72,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-05-23,18,unclustered,36,0,0.0,6.139089236967266e-12,optimal
q4_3_variable_unclustered,2025-05-24,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-24,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-24,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-24,18,unclustered,36,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-25,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-25,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-25,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-25,18,unclustered,36,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-26,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-26,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-26,12,unclustered,72,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-26,18,unclustered,36,0,0.0,7.503331289626658e-12,optimal
q4_3_variable_unclustered,2025-05-27,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-27,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-27,12,unclustered,72,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-27,18,unclustered,36,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-28,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-28,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-05-28,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-28,18,unclustered,36,0,0.0,5.4569682106375694e-12,optimal
q4_3_variable_unclustered,2025-05-29,0,unclustered,144,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-05-29,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-29,12,unclustered,72,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-05-29,18,unclustered,36,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-30,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-30,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-05-30,12,unclustered,72,0,0.0,1.2278178473934531e-11,optimal
q4_3_variable_unclustered,2025-05-30,18,unclustered,36,0,0.0,1.1368683772161603e-12,optimal
q4_3_variable_unclustered,2025-05-31,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-31,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-05-31,12,unclustered,72,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-05-31,18,unclustered,36,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-06-01,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-01,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-01,12,unclustered,72,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-01,18,unclustered,36,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-02,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-06-02,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-02,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-02,18,unclustered,36,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-03,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-03,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-03,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-03,18,unclustered,36,0,0.0,6.59383658785373e-12,optimal
q4_3_variable_unclustered,2025-06-04,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-04,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-04,12,unclustered,72,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-06-04,18,unclustered,36,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-06-05,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-05,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-05,12,unclustered,72,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-05,18,unclustered,36,0,0.0,3.410605131648481e-12,optimal
q4_3_variable_unclustered,2025-06-06,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-06,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-06,12,unclustered,72,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-06,18,unclustered,36,0,0.0,1.3642420526593924e-12,optimal
q4_3_variable_unclustered,2025-06-07,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-07,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-07,12,unclustered,72,0,0.0,1.1368683772161603e-13,optimal
q4_3_variable_unclustered,2025-06-07,18,unclustered,36,0,0.0,1.5688783605583012e-11,optimal
q4_3_variable_unclustered,2025-06-08,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-08,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-08,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-08,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-09,0,unclustered,144,0,0.0,1.3642420526593924e-12,optimal
q4_3_variable_unclustered,2025-06-09,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-09,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-09,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-10,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-10,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-06-10,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-10,18,unclustered,36,0,0.0,1.0686562745831907e-11,optimal
q4_3_variable_unclustered,2025-06-11,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-11,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-11,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-11,18,unclustered,36,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-12,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-12,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-12,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-12,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-13,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-13,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-13,12,unclustered,72,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-13,18,unclustered,36,0,0.0,9.549694368615746e-12,optimal
q4_3_variable_unclustered,2025-06-14,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-06-14,6,unclustered,108,0,0.0,2.7284841053187847e-12,optimal
q4_3_variable_unclustered,2025-06-14,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-14,18,unclustered,36,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-15,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-15,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-15,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-15,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-16,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-16,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-16,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-16,18,unclustered,36,0,0.0,1.432454155292362e-11,optimal
q4_3_variable_unclustered,2025-06-17,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-17,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-06-17,12,unclustered,72,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-06-17,18,unclustered,36,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-18,0,unclustered,144,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-06-18,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-18,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-18,18,unclustered,36,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-19,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-19,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-19,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-19,18,unclustered,36,0,0.0,1.0686562745831907e-11,optimal
q4_3_variable_unclustered,2025-06-20,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-20,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-20,12,unclustered,72,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-20,18,unclustered,36,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-21,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-21,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-21,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-21,18,unclustered,36,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-22,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-22,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-22,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-22,18,unclustered,36,0,0.0,1.6370904631912708e-11,optimal
q4_3_variable_unclustered,2025-06-23,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-23,6,unclustered,108,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-23,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-23,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-24,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-24,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-24,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-24,18,unclustered,36,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-25,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-25,6,unclustered,108,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-06-25,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-25,18,unclustered,36,0,0.0,2.9558577807620168e-12,optimal
q4_3_variable_unclustered,2025-06-26,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-26,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-26,12,unclustered,72,0,0.0,1.8189894035458565e-12,optimal
q4_3_variable_unclustered,2025-06-26,18,unclustered,36,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-27,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
q4_3_variable_unclustered,2025-06-27,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-27,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-27,18,unclustered,36,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-28,0,unclustered,144,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-28,6,unclustered,108,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-28,12,unclustered,72,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-28,18,unclustered,36,0,0.0,9.094947017729282e-13,optimal
q4_3_variable_unclustered,2025-06-29,0,unclustered,144,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-29,6,unclustered,108,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-29,12,unclustered,72,0,0.0,2.2737367544323206e-13,optimal
q4_3_variable_unclustered,2025-06-29,18,unclustered,36,0,0.0,1.2050804798491299e-11,optimal
q4_3_variable_unclustered,2025-06-30,0,unclustered,144,0,0.0,4.547473508864641e-13,optimal
