variant,date,month,risk_mode,lp_solution_count,planning_simultaneous_flow_slots_total,planning_simultaneous_flow_slots_max_per_lp,planning_simultaneous_flow_max_kwh,execution_simultaneous_flow_slots,execution_simultaneous_flow_max_kwh,target_soc_mae_kwh,target_soc_rmse_kwh,target_soc_max_abs_kwh,initial_plan_to_effective_grid_mae_kwh_per_slot,initial_plan_to_effective_grid_rmse_kwh_per_slot,initial_plan_to_effective_grid_sum_kwh,final_contract_to_effective_grid_mae_kwh_per_slot,final_contract_to_effective_grid_rmse_kwh_per_slot,final_contract_to_effective_grid_sum_kwh,emergency_slots,emergency_soc_end_at_min_rate,max_balance_residual_kwh
q4_2_variable_unclustered,2025-10-26,10,unclustered,1,0,0,0.0,0,0.0,1033.3180333893151,1442.6723451771074,3085.0621496737404,27.661007645557365,123.19514424097173,3982.5171438506354,27.661007645557365,123.19514424097173,3982.5171438506354,18,1.0,1.1368683772161603e-13
q4_2_variable_unclustered,2025-10-27,10,unclustered,1,0,0,0.0,0,0.0,770.468736405434,1148.436803527691,2805.447816969521,31.549430849027683,120.40640233360494,2801.6984455386532,31.549430849027683,120.40640233360494,2801.6984455386532,18,0.9444444444444444,2.2737367544323206e-13
q4_2_variable_unclustered,2025-10-28,10,unclustered,1,0,0,0.0,0,0.0,1025.2351899070748,1460.0222591529553,3146.700847418134,33.27648964808516,135.53486304438846,4733.211435113563,33.27648964808516,135.53486304438846,4733.211435113563,18,1.0,0.0
q4_2_variable_unclustered,2025-10-29,10,unclustered,1,0,0,0.0,0,0.0,1557.4377912161222,2374.102067563084,5140.687672033069,49.673228849127106,164.69137389354736,7141.26697557949,49.673228849127106,164.69137389354736,7141.26697557949,24,1.0,1.1368683772161603e-13
q4_2_variable_unclustered,2025-10-30,10,unclustered,1,0,0,0.0,0,0.0,532.5874305833763,774.4548328762716,1898.3960894142026,18.21850077594074,90.619591676542,2456.125383465476,18.21850077594074,90.619591676542,2456.125383465476,14,0.9285714285714286,0.0
q4_2_variable_unclustered,2025-10-31,10,unclustered,1,0,0,0.0,0,0.0,2237.7345705211073,3497.9975034308854,9109.710728499618,153.76258119285816,276.50686538627275,-22141.811691771574,153.76258119285816,276.50686538627275,-22141.811691771574,0,,1.1368683772161603e-13
q4_2_variable_unclustered,2025-11-01,11,unclustered,1,0,0,0.0,0,0.0,2275.6973101501353,3595.099704995191,9277.309774080068,152.43722624236935,271.8391718955267,-21950.960578901188,152.43722624236935,271.8391718955267,-21950.960578901188,0,,1.1368683772161603e-13
q4_2_variable_unclustered,2025-11-02,11,unclustered,1,0,0,0.0,0,0.0,1259.8456442207282,1717.5245911032218,3839.3243538059223,42.81656454097625,152.67556997054538,6165.58529390058,42.81656454097625,152.67556997054538,6165.58529390058,23,1.0,0.0
q4_2_variable_unclustered,2025-11-03,11,unclustered,1,0,0,0.0,0,0.0,1502.302758027789,2108.5169298896694,4559.068330167602,40.62638494254959,150.55437609030068,5817.229492040486,40.62638494254959,150.55437609030068,5817.229492040486,20,1.0,1.1368683772161603e-13
q4_2_variable_unclustered,2025-11-04,11,unclustered,1,0,0,0.0,0,0.0,782.3407710870274,1026.776084634284,2498.3313318453766,27.036225051466694,113.43299763899512,3536.6793383658473,27.036225051466694,113.43299763899512,3536.6793383658473,19,0.8947368421052632,2.2737367544323206e-13
q4_2_variable_unclustered,2025-11-05,11,unclustered,1,0,0,0.0,0,0.0,1080.7564952545408,1478.0092065240833,3331.327095590753,33.789954415926864,130.02888882314753,4847.460422103823,33.789954415926864,130.02888882314753,4847.460422103823,21,0.9523809523809523,0.0
q4_2_variable_unclustered,2025-11-06,11,unclustered,1,0,0,0.0,0,0.0,1095.4428836036775,1457.3344971490078,2879.158884379245,40.509551565691154,136.97388123086984,5788.6387403618555,40.509551565691154,136.97388123086984,5788.6387403618555,23,1.0,0.0
q4_2_variable_unclustered,2025-11-07,11,unclustered,1,0,0,0.0,0,0.0,2199.73328665636,3385.082536531904,9056.776499633426,170.11932525020458,297.85733550877836,-24497.18283602946,170.11932525020458,297.85733550877836,-24497.18283602946,0,,1.1368683772161603e-13
q4_2_variable_unclustered,2025-11-08,11,unclustered,1,0,0,0.0,0,0.0,2210.4282508412907,3564.3979092858585,9511.828938313729,168.07912680435686,287.7647006674921,-24203.394259827386,168.07912680435686,287.7647006674921,-24203.394259827386,0,,1.1368683772161603e-13
q4_2_variable_unclustered,2025-11-09,11,unclustered,1,0,0,0.0,0,0.0,1221.4387126874067,1761.5855150537602,4060.409330032509,39.8900650770293,145.68561969608692,5644.422873073553,39.8900650770293,145.68561969608692,5644.422873073553,22,1.0,0.0
q4_2_variable_unclustered,2025-11-10,11,unclustered,1,0,0,0.0,0,0.0,1525.2074545073983,2205.9982455974787,5014.755715619122,49.828643376246276,165.34749727016143,7173.706598962193,49.828643376246276,165.34749727016143,7173.706598962193,26,1.0,0.0
q4_2_variable_unclustered,2025-11-11,11,unclustered,1,0,0,0.0,0,0.0,804.7441496351347,1099.0590421803868,2672.227591120068,29.085006987808974,117.94174726731255,4188.241006244492,29.085006987808974,117.94174726731255,4188.241006244492,19,0.9473684210526315,0.0
q4_2_variable_unclustered,2025-11-12,11,unclustered,1,0,0,0.0,0,0.0,522.424096400612,699.3652379447014,1787.2922013654852,22.66484285581713,97.82294572111154,2946.5802054633486,22.66484285581713,97.82294572111154,2946.5802054633486,18,0.9444444444444444,2.2737367544323206e-13
q4_2_variable_unclustered,2025-11-13,11,unclustered,1,0,0,0.0,0,0.0,1044.0110693681254,1529.7877334488799,3476.250336162686,25.645329356197394,127.28567189912121,3569.449954677084,25.645329356197394,127.28567189912121,3569.449954677084,15,0.9333333333333333,1.1368683772161603e-13
q4_2_variable_unclustered,2025-11-14,11,unclustered,1,0,0,0.0,0,0.0,2321.458578131123,3674.8926999370137,9600.0,182.6902558286017,316.6733679560075,-26307.396839318644,182.6902558286017,316.6733679560075,-26307.396839318644,0,,2.2737367544323206e-13
q4_2_variable_unclustered,2025-11-15,11,unclustered,1,0,0,0.0,0,0.0,2223.5588294985237,3556.0652495112226,9537.254120579015,180.2310093789285,311.3169068639691,-25953.265350565704,180.2310093789285,311.3169068639691,-25953.265350565704,0,,1.1368683772161603e-13
q4_2_variable_unclustered,2025-11-16,11,unclustered,1,0,0,0.0,0,0.0,952.6893410202961,1332.7484938302637,3172.766277376915,35.739578172274946,133.05859553971925,5091.853636420197,35.739578172274946,133.05859553971925,5091.853636420197,23,0.9565217391304348,0.0
q4_2_variable_unclustered,2025-11-17,11,unclustered,1,0,0,0.0,0,0.0,532.7033826730656,654.5574845175489,1517.7816486374625,19.856605522007566,95.98800698612699,2776.4480087934535,19.856605522007566,95.98800698612699,2776.4480087934535,16,1.0,2.2737367544323206e-13
q4_2_variable_unclustered,2025-11-18,11,unclustered,1,0,0,0.0,0,0.0,1120.1130777695828,1664.6819378120276,3616.6924928329904,27.442820039304404,127.208189157072,3897.8448685627473,27.442820039304404,127.208189157072,3897.8448685627473,18,1.0,0.0
q4_2_variable_unclustered,2025-11-19,11,unclustered,1,0,0,0.0,0,0.0,675.1709926676892,827.4329640370273,1758.1582892586873,26.16459911353795,104.49314377261874,3762.590284027109,26.16459911353795,104.49314377261874,3762.590284027109,20,1.0,0.0
q4_2_variable_unclustered,2025-11-20,11,unclustered,1,0,0,0.0,0,0.0,720.1157136117635,1073.366855728187,2507.895514713231,19.664702539514185,101.70478676672809,2450.8914854898658,19.664702539514185,101.70478676672809,2450.8914854898658,12,1.0,1.1368683772161603e-13
q4_2_variable_unclustered,2025-11-21,11,unclustered,1,0,0,0.0,0,0.0,2414.1895449076005,3733.2075838330256,9600.0,198.1464471817022,346.1008846595404,-28533.088394165115,198.1464471817022,346.1008846595404,-28533.088394165115,0,,2.2737367544323206e-13
q4_2_variable_unclustered,2025-11-22,11,unclustered,1,0,0,0.0,0,0.0,2276.883563924121,3611.759184911727,9600.0,194.2737571519559,337.45338443878614,-27975.421029881647,194.2737571519559,337.45338443878614,-27975.421029881647,0,,1.1368683772161603e-13
q4_2_variable_unclustered,2025-11-23,11,unclustered,1,0,0,0.0,0,0.0,443.46963697484364,527.8612056233317,1108.461962305083,21.239751558496735,84.26448186034837,2775.4775739102724,21.239751558496735,84.26448186034837,2775.4775739102724,19,1.0,0.0
q4_2_variable_unclustered,2025-11-24,11,unclustered,1,0,0,0.0,0,0.0,350.2325400697677,406.6858644859276,953.0708649032379,10.630075317869373,65.06312210625772,976.3387791542476,10.630075317869373,65.06312210625772,976.3387791542476,11,0.9090909090909091,2.2737367544323206e-13
q4_2_variable_unclustered,2025-11-25,11,unclustered,1,0,0,0.0,0,0.0,659.5951819924207,839.7102309395957,1727.0968219831996,16.529231834957702,89.51436343123883,2295.410671448909,16.529231834957702,89.51436343123883,2295.410671448909,17,1.0,0.0
q4_2_variable_unclustered,2025-11-26,11,unclustered,1,0,0,0.0,0,0.0,698.9421006169147,1070.0704337153725,2231.7487168495145,15.884144528692461,100.43461457361428,2247.4320425446867,15.884144528692461,100.43461457361428,2247.4320425446867,13,0.9230769230769231,1.1368683772161603e-13
q4_2_variable_unclustered,2025-11-27,11,unclustered,1,0,0,0.0,0,0.0,369.0128120592133,510.3055865963883,1225.95849766619,13.990719137198603,80.29834702812907,776.8917314749733,13.990719137198603,80.29834702812907,776.8917314749733,10,1.0,1.1368683772161603e-13
