date,method,comparison,cash_cost_yuan,contract_cost_yuan,emergency_cost_yuan,contract_kwh,base_contract_kwh,risk_reserve_kwh,expected_emergency_cost_yuan,emergency_kwh,emergency_slots,emergency_events,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,runtime_seconds,max_balance_residual_kwh,simultaneous_flow_slots
2025-03-27,mpc,continuous_closed_loop,44397.3894800953,41119.41319239738,3277.9762876979207,67414.33791521005,63289.087160448136,4125.250754761905,2721.8257832330946,680.456889699998,29,15,4411.997212294187,1133.1680261904764,20081.074688138015,16248.434521712625,10731.705811894893,10750.856895982859,1260.912481481483,10798.143637248144,1.0324760999938007,2.2737367544323206e-13,0
2025-03-28,mpc,continuous_closed_loop,20089.6917330621,18303.04155177162,1786.6501812904767,34462.541046634346,30179.125446634345,4283.415600000001,2652.214482897062,462.89250238095264,24,11,4453.370659473678,15769.875431631392,20259.548346990166,16379.241655746606,10750.856895982859,10785.293013000008,1744.538255545398,10799.999726444867,1.399217000012868,1.1368683772161603e-13,0
2025-03-29,mpc,continuous_closed_loop,20168.045991974177,17979.469633014654,2188.5763589595235,34065.357352191204,29825.81706647692,4239.540285714287,2723.15305937996,451.4096238095238,30,12,3945.7551093737334,18998.348331760855,20326.312966008267,16460.85861447545,10785.293013000008,10789.131777434724,1594.2865730139408,10789.131777434724,1.5611771999974735,1.1368683772161603e-13,0
2025-03-30,mpc,continuous_closed_loop,42181.80926471789,40164.206688391314,2017.602576326573,65744.53413854018,61481.6403075878,4262.893830952382,2692.1380937817858,440.5848462428752,28,15,5137.372852148846,1871.4668371429395,20290.98419325462,16460.32459776335,10789.131777434724,10761.7679982935,1267.657222222224,10799.999945125795,1.349563499999931,2.2737367544323206e-13,0
2025-03-31,mpc,continuous_closed_loop,50126.092174835394,39476.92795611698,10649.164218718408,64876.89783784023,60676.11344260213,4200.784395238095,2749.108714775556,1816.8520225323282,28,11,3294.3209455313267,2814.113900000001,19041.2032400306,15407.2777085227,10761.7679982935,10779.653460406931,1224.046037037037,10786.447180860125,1.1872799999982817,2.2737367544323206e-13,0
2025-04-01,mpc,continuous_closed_loop,54546.19030006196,39829.6597359702,14716.530564091758,65421.489190445944,61184.76182139832,4236.727369047619,2777.1384108645243,2457.287039099618,37,16,2582.9588639089848,1578.2460809523814,18370.5703599145,14861.850591896973,10779.653460406931,10799.999460000012,1200.0,10799.999460000012,1.0472100999904796,2.2737367544323206e-13,0
2025-04-02,mpc,continuous_closed_loop,52698.91751414249,39468.08001357583,13230.837500566662,64999.92332381572,60686.70916191095,4313.214161904762,2554.2528387165084,2476.2523476190468,45,14,3076.867336405405,268.8177721511975,19623.022711651498,15927.867548773336,10799.999460000012,10763.089290738213,1219.1559608215657,10800.0,1.3562317000032635,1.1368683772161603e-13,0
2025-04-03,mpc,continuous_closed_loop,44464.880481902495,39906.82433878731,4558.05614311519,66045.7204155728,61645.641087001364,4400.07932857143,2660.522227575635,917.1653968415567,38,15,5099.282676739643,2172.1351308579606,20292.813428613146,16464.87569046307,10763.089290738213,10732.315053753304,1217.4850291005303,10800.0,1.0041157999949064,2.2737367544323206e-13,0
2025-04-04,mpc,continuous_closed_loop,20437.63798332407,17722.24798772169,2715.3899956023806,33615.65902669492,29151.474676694914,4464.184350000001,2628.8079829922217,653.5570023809523,29,10,4738.181565480996,19205.19931997716,20199.450921684704,16304.418028066986,10732.315053753304,10795.800852083989,1689.6200110102582,10799.515465945433,1.3679311000014422,1.1368683772161603e-13,0
2025-04-05,mpc,continuous_closed_loop,23532.981174072578,17830.86680603603,5702.114368036552,33798.530147022895,29326.189018451463,4472.341128571428,2652.847589672381,1131.8470114191082,28,13,3159.651751079254,16067.120903789575,19375.03313739216,15715.543617152322,10795.800852083989,10771.615545567685,1200.0,10796.415942083988,1.2527735000039684,1.1368683772161603e-13,0
2025-04-06,mpc,continuous_closed_loop,42702.019878494604,39782.975088726744,2919.04478976786,65951.54230324324,61232.39464133847,4719.147661904761,2615.240198946906,593.4636285714291,31,14,5844.9642595924,2396.2706806897704,20358.680521456492,16464.985796590663,10771.615545567685,10799.999352000017,1380.954045589204,10799.999352000017,1.392821500005084,2.2737367544323206e-13,0
2025-04-07,mpc,continuous_closed_loop,41687.86397117887,39263.23620572123,2424.6277654576384,64907.03540133908,60174.04528229147,4732.990119047618,2622.4770863442873,497.89326901202116,20,11,4617.010939857953,3910.1102166666656,19487.186857365417,15852.098626872259,10799.999352000017,10725.024604881934,1214.8423068783063,10800.0,1.417921700005536,2.2737367544323206e-13,0
2025-04-08,mpc,continuous_closed_loop,44780.577498770515,39633.45074523719,5147.126753533328,65440.45010548616,60642.29227691473,4798.157828571427,2600.161607861312,1052.1502904761894,33,9,6133.458752506764,2199.2975980161623,19885.494296714704,16078.84386794194,10725.024604881934,10756.587396434128,1333.5092309866873,10800.0,1.1562443999864627,2.2737367544323206e-13,0
2025-04-09,mpc,continuous_closed_loop,53606.82822889873,39352.4767825672,14254.351446331524,64786.62857555205,59867.640013647295,4918.988561904761,2576.9250820634134,2392.8988939951996,30,12,3664.0326666575756,976.8664361049173,18041.07703030336,14636.759680185269,10756.587396434128,10730.490412390187,1221.8240740740741,10800.0,1.0086057000007713,2.2737367544323206e-13,0
2025-04-10,mpc,continuous_closed_loop,42273.89041067574,39397.89395787492,2875.9964528008245,64681.82571550571,59606.19884169618,5075.626873809524,2578.2813853472626,596.6166032581563,27,15,4925.111529658004,2078.2753016167653,19846.35606616745,16031.938478678347,10730.490412390187,10778.945895631618,1274.9203703703674,10800.0,1.0941095000016503,2.2737367544323206e-13,0
2025-04-11,mpc,continuous_closed_loop,20838.302248677443,17795.36599364887,3042.9362550285728,33571.28128476172,28474.552858571238,5096.728426190475,2616.921980421787,683.3685809523813,28,8,5078.457632107153,20127.966655696713,19970.428507434226,16238.853096190665,10778.945895631618,10709.161445443908,1743.4825254120396,10799.999978131884,1.3793261000100756,1.1368683772161603e-13,0
2025-04-12,mpc,continuous_closed_loop,19075.831774540937,18094.36329653022,981.468478010715,34064.76279501505,28981.620021205526,5083.142773809523,2643.1162379287316,208.5518000000001,17,9,4219.548387474753,17141.88650512682,20039.325164541282,16152.606012127806,10709.161445443908,10797.214080055717,1348.6811739181567,10797.214080055717,1.2559796999994433,1.1368683772161603e-13,0
